sub_ms_class,frontge_lot,area_lot,shape_lot,slopeland,style_house,ovl_quality,ovl_condition,year_constructed,year_remod,masvnrarea,exterqual,extercond,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtfinsf2,bsmtunfsf,totalbsmtsf,heatingqc,centralair,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bsmtfullbath,bsmthalfbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,totrmsabvgrd,functional,fireplacequ,garagetype,garagefinish,garagecars,garagequal,paveddrive,wooddecksf,openporchsf,enclosedporch,3ssnporch,screenporch,poolarea,miscval,mosold,yrsold,zoning_ms_FV,zoning_ms_RH,zoning_ms_RL,zoning_ms_RM,streetname_Pave,contour_land_HLS,contour_land_Low,contour_land_Lvl,util_NoSeWa,configlot_CulDSac,configlot_FR2,configlot_FR3,configlot_Inside,electrical_FuseF,electrical_FuseP,electrical_Mix,electrical_SBrkr,type_building_2fmCon,type_building_Duplex,type_building_Twnhs,type_building_TwnhsE,saleprice
60,80.0,9828,1,1,4,8,5,1995,1995,0.0,1,2,2,1,4,1,584,6,0,544,1128,0,1,1142,878,0,2020,0,0,2,1,3,1,1,8,0,3,2,2,2,3,0,0,155,0,0,0,0,0,6,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,239500
20,77.0,8335,0,1,1,5,5,1954,1954,0.0,2,2,5,5,5,7,0,7,0,0,0,1,1,1124,0,0,1124,0,0,1,0,3,1,2,5,2,4,7,4,0,6,2,0,36,190,0,0,0,0,4,2006,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,93000
20,50.0,14859,1,1,1,7,5,2006,2006,27.0,1,2,2,1,4,6,0,6,0,1670,1670,0,1,1670,0,0,1670,0,0,2,0,3,1,1,7,0,4,2,2,3,3,0,144,60,0,0,0,0,0,8,2006,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,240000
50,50.0,7000,0,1,3,6,6,1924,1950,0.0,2,1,4,1,4,5,617,6,0,0,617,1,1,865,445,0,1310,0,0,2,0,2,1,2,6,1,0,2,3,1,3,0,0,0,126,0,0,0,0,5,2006,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,112000
50,60.0,10440,0,1,4,5,6,1910,1981,0.0,2,2,3,1,4,6,0,6,0,440,440,1,1,682,548,0,1230,0,0,1,1,2,1,2,5,0,0,6,3,2,3,0,74,0,128,0,0,0,0,5,2009,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,110000
60,80.0,10000,0,1,4,8,5,1995,1996,438.0,1,2,2,1,4,1,1079,6,0,141,1220,0,1,1220,870,0,2090,1,0,2,1,3,1,1,8,0,3,2,2,2,3,0,0,65,0,0,0,0,0,12,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,240000
50,60.0,9084,0,1,3,5,6,1941,1950,0.0,2,2,3,3,3,5,236,4,380,0,616,2,0,616,495,0,1111,0,1,1,0,3,1,2,5,0,0,6,3,1,3,0,48,0,0,0,0,0,0,3,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,95000
20,100.0,15602,1,1,1,7,8,1959,1997,0.0,2,2,3,1,4,2,1247,6,0,254,1501,2,1,1801,0,0,1801,1,0,2,0,1,1,2,6,0,3,2,1,2,3,0,0,54,0,0,161,0,0,3,2010,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,289000
160,24.0,2645,0,1,4,8,5,1999,2000,456.0,1,2,2,1,4,1,649,6,0,321,970,0,1,983,756,0,1739,1,0,2,1,3,1,1,7,0,0,2,1,2,3,0,115,0,0,0,0,0,0,8,2009,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,172500
50,60.0,7500,0,1,3,4,4,1920,1950,0.0,2,1,3,1,4,6,0,6,0,698,698,2,1,698,430,0,1128,0,0,1,0,2,1,2,6,0,0,6,2,2,3,0,30,0,164,0,0,0,0,4,2010,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,68400
20,78.0,9360,0,1,1,6,7,1972,2006,0.0,2,2,3,1,4,2,982,6,0,179,1161,2,1,1381,0,0,1381,1,0,1,1,3,1,1,5,0,3,2,2,2,3,0,0,0,0,0,0,0,0,3,2010,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,197500
30,52.0,5825,1,1,1,4,5,1926,1953,108.0,2,1,4,1,3,6,0,6,0,600,600,1,1,747,0,0,747,0,0,1,0,1,1,2,5,0,0,6,3,2,3,0,0,0,32,0,0,0,0,6,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,79900
80,70.06040268456375,12800,0,2,7,7,5,1989,1989,145.0,1,2,2,1,1,1,1518,6,0,0,1518,1,1,1644,0,0,1644,1,1,2,0,2,1,1,5,0,3,2,1,2,3,0,80,0,0,0,396,0,0,8,2009,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,275000
20,65.0,8775,0,1,1,5,5,1994,1994,0.0,2,2,2,1,4,1,495,6,0,495,990,1,1,990,0,0,990,0,0,1,0,3,1,2,5,0,0,2,3,1,3,0,0,64,0,0,0,0,0,4,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,126000
90,75.0,9825,0,1,1,5,5,1965,1965,0.0,2,2,5,5,5,7,0,7,0,0,0,2,0,1664,0,0,1664,0,0,2,0,4,2,2,8,0,0,7,4,0,6,0,0,0,0,0,0,0,0,5,2010,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,100000
20,70.0,9100,0,1,1,5,5,1958,1958,0.0,2,2,3,1,4,3,521,5,174,169,864,2,1,864,0,0,864,1,0,1,0,3,1,2,5,0,0,6,3,2,3,0,0,0,0,0,0,0,0,7,2006,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,129900
20,60.0,7332,0,1,1,6,6,1959,1959,207.0,2,2,3,1,4,3,414,6,0,450,864,0,1,864,0,0,864,1,0,1,0,2,1,1,4,0,0,2,3,1,3,0,168,0,0,0,0,0,0,10,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,120000
50,60.0,9060,0,1,3,6,5,1939,1950,0.0,2,2,3,1,3,4,204,6,0,356,560,2,1,698,560,0,1258,0,0,1,0,2,1,2,6,0,0,6,3,1,3,1,0,0,0,0,0,0,0,10,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,105000
20,70.06040268456375,11423,0,1,1,8,5,2001,2002,479.0,1,2,2,1,2,1,1358,6,0,223,1581,0,1,1601,0,0,1601,1,0,2,0,3,1,1,6,0,3,2,2,2,3,0,180,0,0,0,0,0,2000,5,2010,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,272000
45,55.0,10594,0,1,2,5,5,1926,1950,0.0,2,2,3,1,4,6,0,6,0,768,768,3,0,789,0,0,789,0,0,1,0,2,1,2,5,0,0,6,3,1,5,0,0,0,112,0,0,0,0,6,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,96500
60,70.0,8750,0,1,4,6,5,1998,1998,116.0,2,2,2,1,4,1,505,6,0,299,804,0,1,804,878,0,1682,0,0,2,1,3,1,1,7,0,0,2,2,2,3,0,0,77,0,0,0,0,0,6,2010,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,200500
30,98.0,8731,1,1,1,5,5,1920,1950,0.0,2,3,3,1,4,3,645,6,0,270,915,2,1,1167,0,0,1167,0,0,1,0,3,1,2,6,4,4,6,3,2,3,0,0,0,216,0,126,0,0,5,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,144000
60,85.0,10574,0,1,4,8,5,2005,2006,0.0,1,2,2,1,3,6,0,6,0,1082,1082,0,1,1082,871,0,1953,0,0,2,1,3,1,1,9,0,4,2,2,3,3,0,160,50,0,0,0,0,0,5,2009,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,252000
60,70.06040268456375,7050,0,1,4,7,5,2001,2001,0.0,1,2,2,1,4,1,738,6,0,319,1057,0,1,1057,872,0,1929,1,0,2,1,3,1,1,7,0,3,2,1,2,3,0,0,235,0,0,0,0,0,5,2007,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,226000
20,75.0,7500,0,1,1,5,5,1963,1963,0.0,2,2,3,1,4,2,824,6,0,216,1040,3,1,1040,0,0,1040,1,0,1,1,3,1,2,5,0,0,2,1,1,3,0,0,0,220,0,0,0,0,6,2010,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,133000
50,51.0,6120,0,1,3,4,7,1935,1995,0.0,2,2,3,1,4,6,0,6,0,884,884,0,1,989,584,0,1573,0,0,1,0,3,1,1,6,0,0,6,3,1,3,0,0,0,54,0,120,0,0,7,2009,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,133000
60,75.0,9317,0,1,4,7,5,1993,1993,137.0,1,2,2,1,4,2,513,6,0,227,740,0,1,1006,769,0,1775,1,0,2,1,3,1,1,7,0,3,2,3,2,3,0,234,72,192,0,0,0,0,7,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,213000
20,75.0,13125,0,2,1,6,5,1997,1998,215.0,2,2,2,1,1,1,994,6,0,484,1478,0,1,1493,0,0,1493,1,0,2,0,3,1,1,7,0,3,2,1,2,3,0,140,39,0,0,0,0,0,4,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,208900
20,90.0,14684,1,1,1,7,7,1990,1991,234.0,1,2,2,1,3,2,485,3,177,1496,2158,1,1,2196,0,0,2196,0,0,2,0,3,1,1,7,0,3,2,2,3,3,0,84,70,0,0,0,0,0,6,2009,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,271900
50,45.0,8248,0,1,3,5,7,1918,1950,0.0,2,2,3,1,4,6,0,6,0,686,686,1,1,686,564,0,1250,0,1,1,1,3,1,3,7,0,0,6,3,1,3,1,207,0,96,0,0,0,0,7,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,116000
20,81.0,11216,0,1,1,8,5,2006,2006,0.0,1,2,2,1,4,6,0,6,0,1489,1489,0,1,1489,0,0,1489,0,0,2,0,3,1,1,7,0,4,2,2,2,3,0,0,140,0,0,0,0,0,6,2006,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,232600
20,114.0,10357,1,1,1,7,5,1990,1991,0.0,1,2,2,1,3,1,738,6,0,172,910,1,1,1442,0,0,1442,1,0,2,0,3,1,1,6,0,3,2,1,2,3,0,0,244,0,0,0,0,0,5,2007,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,179900
50,50.0,6000,0,1,3,3,7,1948,2002,0.0,2,1,3,1,4,2,331,6,0,318,649,0,1,679,504,0,1183,0,0,1,1,2,1,2,6,0,0,6,3,1,3,0,0,176,0,0,0,0,0,6,2007,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,120000
60,85.0,10800,0,1,4,8,5,2007,2008,100.0,1,2,1,1,4,1,789,6,0,245,1034,0,1,1050,1028,0,2078,1,0,2,1,3,1,0,8,0,4,2,1,3,3,0,0,102,0,0,0,0,0,4,2008,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,339750
20,84.0,11670,1,1,1,9,5,2006,2006,302.0,0,2,1,1,4,6,0,6,0,1905,1905,0,1,1905,0,0,1905,0,0,2,0,3,1,0,8,0,4,2,1,3,3,0,0,191,0,0,0,0,0,3,2007,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,320000
20,70.0,7535,1,1,1,5,7,1958,1985,0.0,2,2,3,1,4,3,111,5,279,522,912,3,1,912,0,0,912,0,1,1,0,2,1,2,5,0,0,2,1,1,3,0,12,285,0,0,0,0,480,6,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,120000
30,60.0,10800,0,1,1,4,6,1927,2007,0.0,2,2,3,1,4,6,0,6,0,656,656,2,1,968,0,0,968,0,0,2,0,4,1,2,5,0,0,6,3,1,4,0,0,0,0,0,0,0,0,8,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,64500
20,57.0,6420,1,1,1,5,7,1952,1952,0.0,2,2,1,1,3,5,210,2,551,219,980,3,1,1148,0,0,1148,0,1,1,0,2,1,2,6,0,0,6,3,1,3,0,0,0,0,0,0,0,0,9,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,123500
45,55.0,5500,0,1,2,4,6,1956,1956,0.0,2,2,3,1,4,6,0,6,0,882,882,0,1,882,0,0,882,0,0,1,0,1,1,2,4,0,0,7,4,0,6,0,0,0,0,0,0,0,0,4,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,103200
30,50.0,9340,0,1,1,4,6,1941,1950,0.0,2,2,3,1,4,4,344,6,0,328,672,2,1,672,0,0,672,1,0,1,0,2,1,2,4,0,0,2,3,1,3,2,0,113,0,0,0,0,0,8,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,113000
60,82.0,9430,0,1,4,8,5,1999,1999,673.0,1,2,2,1,3,1,1163,6,0,89,1252,0,1,1268,1097,0,2365,1,0,2,1,3,1,1,8,0,4,2,2,3,3,0,0,128,0,0,180,0,0,7,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,337000
20,70.06040268456375,12735,1,1,1,4,5,1972,1972,0.0,2,2,3,1,4,3,600,6,0,264,864,2,1,864,0,0,864,0,0,1,0,3,1,2,5,0,0,6,3,2,3,0,216,0,0,0,0,0,0,4,2008,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,111250
60,80.0,10041,1,1,4,8,5,1992,1992,0.0,1,2,2,1,3,1,789,6,0,119,908,0,1,927,988,0,1915,1,0,2,1,3,1,1,8,0,3,2,1,2,3,0,120,150,0,0,0,0,0,2,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,220000
20,76.0,9120,0,1,1,6,6,1958,1958,0.0,2,2,3,1,4,2,662,6,0,599,1261,0,1,1261,0,0,1261,1,0,1,0,3,1,2,6,0,3,2,2,2,3,0,0,0,0,0,288,0,1400,11,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,163000
50,63.0,11426,0,1,3,7,5,2003,2003,0.0,2,2,2,1,4,6,0,6,0,1362,1362,0,1,1362,720,0,2082,0,0,2,1,3,1,1,6,3,0,6,3,2,3,2,280,238,0,0,0,0,0,6,2008,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,200000
60,80.0,9364,0,1,4,6,7,1969,1969,143.0,2,2,3,1,4,2,371,6,0,292,663,2,1,663,689,0,1352,0,0,1,1,4,1,2,7,0,0,2,1,1,3,0,379,36,0,0,0,0,0,3,2010,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,158000
60,83.0,13159,1,1,4,7,5,2009,2009,0.0,2,2,1,1,2,6,0,6,0,846,846,1,1,846,846,0,1692,0,0,2,1,3,1,1,6,0,0,2,2,2,3,0,208,114,0,0,0,0,0,7,2009,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,224500
20,75.0,11235,0,1,1,4,5,1963,1979,51.0,2,2,3,1,4,4,547,6,0,504,1051,1,1,1382,0,0,1382,0,0,1,1,3,1,2,6,0,1,2,3,2,3,0,0,82,0,0,0,0,0,10,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,148000
90,85.0,11475,0,1,1,5,5,1958,1958,95.0,2,2,3,1,4,6,0,6,0,1584,1584,2,1,1776,0,0,1776,1,0,2,0,4,2,2,9,0,0,6,3,3,3,0,0,25,0,0,0,0,0,7,2009,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,110000
60,70.06040268456375,12384,0,1,4,7,7,1976,1976,233.0,2,2,2,1,4,6,0,6,0,793,793,2,1,1142,793,0,1935,0,0,2,1,3,1,2,7,0,3,2,2,2,3,0,0,113,252,0,0,0,0,11,2007,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,197900
75,60.0,8400,0,2,6,5,8,1939,1997,0.0,2,2,3,1,4,5,378,6,0,342,720,0,1,1052,720,420,2192,0,0,2,1,4,1,1,8,0,4,6,3,1,3,0,262,24,0,0,0,0,0,7,2008,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,179500
60,70.06040268456375,16545,1,1,4,8,5,1998,1998,731.0,1,2,2,1,3,1,781,6,0,503,1284,0,1,1310,1140,0,2450,1,0,2,1,3,1,1,7,0,3,2,1,3,3,0,0,126,0,0,0,0,0,5,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,340000
20,60.0,6000,0,2,1,4,4,1953,1953,0.0,3,2,4,1,4,6,0,6,0,936,936,2,0,936,0,0,936,0,0,1,0,2,1,2,4,2,0,6,3,2,3,0,0,32,112,0,0,0,0,2,2009,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,93000
20,70.06040268456375,9503,0,1,1,5,5,1958,1983,0.0,2,2,3,1,4,2,457,4,374,193,1024,2,1,1344,0,0,1344,1,0,1,0,2,1,2,6,1,3,6,3,1,3,0,316,28,0,0,0,0,0,6,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,144000
20,65.0,7150,0,1,1,5,5,1967,1967,60.0,2,2,3,1,4,3,432,6,0,460,892,2,1,892,0,0,892,0,0,1,0,3,1,2,5,0,0,2,2,1,3,0,0,0,0,0,0,0,0,7,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,100000
70,60.0,11414,1,1,4,7,8,1910,1993,0.0,2,1,2,1,4,6,0,6,0,728,728,2,0,1136,883,0,2019,0,0,1,0,3,1,1,8,0,0,6,3,2,3,0,509,135,0,0,0,0,0,10,2009,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,167500
50,52.0,6292,0,1,3,7,7,1928,1950,0.0,2,2,3,1,4,6,0,6,0,861,861,1,1,877,600,0,1477,0,1,2,0,3,1,2,6,0,4,6,3,1,3,0,0,50,0,0,0,0,0,8,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,145000
50,60.0,5586,1,1,3,6,7,1920,1998,0.0,2,2,3,1,4,6,0,6,0,901,901,1,1,1088,110,0,1198,0,0,1,0,4,1,2,7,0,0,7,4,0,6,2,0,98,0,0,0,0,0,9,2008,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,79900
50,50.0,6060,0,1,3,4,5,1939,1950,0.0,2,2,3,1,4,6,0,6,0,732,732,1,1,772,351,0,1123,0,0,1,0,3,1,2,4,0,0,6,3,1,3,1,0,0,140,0,0,0,0,6,2007,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,100000
75,65.0,8850,1,1,5,7,6,1916,1950,0.0,2,2,3,1,4,6,0,6,0,815,815,0,1,815,875,0,1690,0,0,1,0,3,1,2,7,0,4,6,3,1,3,0,0,0,330,0,0,0,0,7,2006,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,144000
60,72.0,10463,1,1,4,8,5,2005,2005,0.0,1,2,2,1,4,6,0,6,0,893,893,0,1,901,900,0,1801,0,0,2,1,3,1,1,8,0,4,2,1,3,3,0,0,116,0,0,0,0,0,6,2006,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,239900
20,70.06040268456375,14781,2,1,1,8,5,2001,2002,178.0,1,2,2,1,1,6,0,6,0,1753,1753,0,1,1787,0,0,1787,0,0,2,0,3,1,1,7,0,3,2,2,3,3,0,198,150,0,0,0,0,0,8,2006,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,275000
20,70.06040268456375,12537,1,1,1,5,6,1971,2008,0.0,2,2,3,1,4,1,734,6,0,344,1078,0,1,1078,0,0,1078,1,0,1,1,3,1,2,6,0,2,2,1,2,3,0,0,0,0,0,0,0,0,4,2010,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,149900
50,60.0,11040,0,2,3,4,6,1920,1950,0.0,2,2,3,1,4,4,637,6,0,0,637,1,1,897,439,0,1336,0,0,1,1,3,1,2,7,0,0,5,3,1,3,0,0,47,120,0,0,0,0,9,2006,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,108000
20,75.0,7875,0,1,1,5,6,1961,1961,136.0,2,2,3,1,4,4,572,6,0,572,1144,1,1,1144,0,0,1144,1,0,1,0,3,1,2,6,0,0,2,3,2,3,0,0,0,0,0,0,0,0,9,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,139950
20,82.0,12464,2,2,1,5,5,1996,1996,0.0,2,1,2,1,4,1,732,6,0,308,1040,1,1,1040,0,0,1040,1,0,1,0,3,1,1,6,0,0,6,3,2,3,0,168,0,0,0,0,0,0,11,2009,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,152000
20,60.0,7200,0,1,1,5,5,1950,1950,0.0,2,2,5,5,5,7,0,7,0,0,0,1,1,1048,0,0,1048,0,0,1,0,3,1,2,7,1,0,6,3,2,3,0,0,27,0,0,0,0,0,7,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,98300
120,70.06040268456375,3696,0,1,1,8,5,1986,1986,0.0,1,2,2,1,4,6,0,6,0,1074,1074,0,1,1088,0,0,1088,0,0,1,1,2,1,1,5,0,0,2,2,2,3,0,0,74,137,0,0,0,0,10,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,170000
30,51.0,5900,1,1,1,4,7,1923,1958,0.0,2,2,2,1,4,6,0,6,0,440,440,2,1,869,0,0,869,0,0,1,0,2,1,3,4,0,0,7,4,0,6,0,0,0,0,0,0,0,0,8,2006,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85500
50,70.06040268456375,12358,1,1,3,5,6,1941,1950,0.0,2,2,3,1,4,4,360,6,0,360,720,2,1,854,0,528,1382,0,0,1,1,2,1,2,7,0,0,6,3,2,3,0,237,0,0,0,0,0,0,5,2007,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,128500
30,84.0,11340,0,1,1,6,5,1923,1950,0.0,2,2,3,1,4,6,0,6,0,1200,1200,2,1,1200,0,0,1200,0,0,1,0,4,1,2,7,0,0,6,3,1,4,0,0,0,228,0,0,0,0,3,2006,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,125000
60,72.0,8640,0,1,4,7,5,2009,2009,0.0,2,2,2,1,4,1,822,6,0,78,900,0,1,932,920,0,1852,1,0,2,1,3,1,1,7,0,3,2,2,2,3,0,168,108,0,0,0,0,0,7,2009,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,252678
20,102.0,17920,0,1,1,5,4,1955,1974,0.0,2,2,3,1,3,2,306,4,1085,372,1763,2,1,1779,0,0,1779,1,0,1,1,3,1,2,6,0,4,2,3,2,3,0,0,418,0,0,312,0,0,7,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,170000
90,95.0,11345,0,1,4,5,5,1948,1950,567.0,2,2,3,1,4,4,220,6,0,708,928,1,1,928,992,0,1920,0,0,2,0,4,2,2,10,0,0,6,3,2,3,0,0,0,0,0,0,0,0,7,2007,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,137000
60,97.0,10029,1,1,4,6,5,1988,1989,268.0,1,2,2,1,4,1,831,6,0,320,1151,2,1,1164,896,0,2060,0,1,2,1,4,1,2,8,0,3,2,3,2,3,0,0,228,0,0,192,0,0,9,2007,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,211000
80,80.0,9600,0,1,7,6,6,1955,1972,164.0,2,2,3,1,2,3,674,5,132,350,1156,0,1,1520,0,0,1520,1,0,1,0,3,1,2,7,0,4,3,2,1,3,0,0,0,189,0,0,0,0,3,2010,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,153000
20,70.06040268456375,10355,1,1,1,5,5,1967,1967,196.0,2,2,3,1,4,3,695,6,0,519,1214,2,1,1214,0,0,1214,0,0,2,0,3,1,2,5,0,2,2,2,1,3,0,0,111,0,0,0,0,0,7,2007,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,143000
80,70.06040268456375,16157,1,1,7,5,7,1978,1978,0.0,2,2,2,1,1,2,680,4,391,289,1360,0,1,1432,0,0,1432,1,0,1,1,2,1,1,5,0,3,2,3,2,3,0,168,180,0,0,0,0,0,6,2007,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,194000
20,91.0,10437,1,1,1,8,6,1995,1995,660.0,1,1,2,1,1,1,1696,6,0,413,2109,0,1,2113,0,0,2113,1,0,2,1,2,1,1,7,0,3,2,1,3,3,0,236,46,0,0,0,0,0,8,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,350000
20,80.0,9600,0,1,1,5,6,1956,1956,0.0,2,2,3,1,4,4,504,6,0,546,1050,1,1,1050,0,0,1050,0,0,1,0,2,1,2,5,0,0,2,3,1,3,0,0,0,0,0,0,0,0,6,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,128900
60,86.0,11839,0,1,4,7,5,1990,1990,99.0,2,2,2,1,4,1,1085,6,0,390,1475,0,1,1532,797,0,2329,1,0,2,1,4,1,1,10,0,5,2,3,2,3,0,192,121,0,0,0,0,0,5,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,262280
90,64.0,7018,0,1,1,5,5,1979,1979,0.0,2,3,5,5,5,7,0,7,0,0,0,2,1,1535,0,0,1535,0,0,2,0,4,2,2,8,0,0,2,3,2,3,0,0,0,0,0,0,0,0,6,2009,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,118964
20,50.0,6000,0,1,1,4,7,1954,2000,0.0,2,2,3,1,4,6,0,6,0,901,901,0,1,901,0,0,901,0,0,1,0,2,1,2,4,0,0,6,3,1,4,0,0,0,0,0,0,0,0,8,2008,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,107900
20,55.0,8250,0,1,1,5,5,1968,1968,0.0,2,2,3,1,4,3,250,5,492,210,952,0,1,1211,0,0,1211,0,0,1,0,3,1,2,5,0,3,2,3,1,3,0,0,63,0,0,0,0,0,8,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,134000
